"ID","Type","HLA-DRA","LUM","MARCKS","CXCL12","CCDC102B","SERPINA3"
"GSM7392396","1",15.8268643672486,11.9696656024016,10.6597416187132,8.90095350850352,5.34338240196312,8.2822386510876
"GSM7392397","1",15.6100178269605,12.0068253383257,10.4003449025084,9.55261150379097,6.28432202666261,6.87293577576719
"GSM7392398","1",15.3254234383518,11.1016842105078,10.3214223489949,10.2794717327004,6.43429855573879,8.67993681173357
"GSM7392399","1",15.5513728894089,12.2772353747701,10.4031921438872,10.2150648547953,6.86021270018176,7.1600240761638
"GSM7392400","1",15.7346229080092,12.729475197574,11.1421722429253,8.89959394302789,6.49422161838141,6.52001686007201
"GSM7392401","1",15.0159244721983,12.0535765662972,10.1124943819362,9.61222946449827,5.72240332799872,7.61546639244362
"GSM7392402","1",15.3510266591609,11.8601319305416,9.85216719469258,8.03829906820769,6.14625545070732,7.24901309707489
"GSM7392403","1",14.3167264027983,10.3528863485988,9.96609406868683,7.77442161380407,5.23701052214898,8.35334634569787
"GSM7392404","1",15.7346229080092,11.2751871031628,9.67234436172846,7.80826870654055,6.03684386643994,7.87728925196297
"GSM7392405","1",15.8558169660607,11.0823650388991,9.65440488009983,8.771774496297,5.90642099174136,8.28480126154473
"GSM7392406","1",15.9206674996672,12.4055240128243,9.56297679582448,8.86316976349432,6.08917655597417,7.21032717032216
"GSM7392407","1",15.8558169660607,11.7704232696275,9.62667684314272,9.94303000753795,7.3400949307069,8.64349079634336
"GSM7392408","1",15.7346229080092,11.9343541255942,9.28919499735939,9.42911425775125,5.78061988989566,8.73061955188557
"GSM7392409","1",15.6669367046823,11.6506366235099,9.62241528578489,8.8547079903102,5.90898074285988,7.424485475339
"GSM7392410","1",15.7346229080092,11.7758318594636,9.80419210793055,8.99760440940512,5.72041241046209,6.15320290100931
"GSM7392411","1",15.8268643672486,11.9932454976581,10.5563476768785,9.90159369856439,7.41905614229353,7.92584597455055
"GSM7392412","1",15.1654341307916,12.1403280126247,9.864709944296,8.9766833346981,6.4890132358972,7.43437525347353
"GSM7392413","1",16.0464643839317,12.1058142055413,10.3705512198451,8.66925920103039,6.23422911935709,7.5099058239098
"GSM7392414","1",16.6302835730401,11.9534203775343,11.2999801311108,7.92949324611355,5.84562690267646,6.88643219084137
"GSM7392415","1",15.9890523462585,12.5265168912074,10.5365100343307,9.56344744355193,7.71913363279193,8.40309895316544
"GSM7392416","1",16.0464643839317,12.1022927855401,10.8443098539753,9.36551906072718,6.65529040230452,6.06022759716492
"GSM7392417","1",15.2452643979211,12.0268449028628,10.2344791351267,8.91284463340974,6.64313158449154,6.62768446387058
"GSM7392418","1",16.017758365095,12.662334753242,11.5733525223188,8.41027212393461,5.28038408276838,6.67525410687467
"GSM7392419","1",15.3254234383518,10.7914490539395,9.78569434367863,9.73319020778495,6.80851994842716,6.14568591033508
"GSM7392420","1",15.4883306089576,11.9863583005287,10.8798724570794,8.75623080742641,6.2226924632743,6.66990109836424
"GSM7392421","1",15.7346229080092,12.4250766487424,9.75100638335108,9.39510482883857,5.49723410981595,7.37752326592474
"GSM7392422","1",16.1250822995141,12.1326626011304,10.3938316052366,8.54448355760314,5.74956513153415,7.38363556642247
"GSM7392423","1",16.017758365095,12.0134012497091,10.2579642241468,9.33187488821094,7.48038351284145,7.31643822554678
"GSM7392424","1",15.7662673382227,12.2806011518983,10.9379896781647,9.5878384540251,6.37965497977812,9.41212207508309
"GSM7392425","1",15.9206674996672,12.3144145660533,10.8417789727497,9.02181279168008,6.71114274962672,7.00824160790333
"GSM7392426","1",16.4091424315089,11.9470195643829,11.6260171831165,7.68838344042116,5.75655111896178,6.29484882123938
"GSM7392427","1",15.7346229080092,11.8630891451282,10.8837618260217,8.50580696362488,6.91027005538841,6.95209196544279
"GSM7392428","1",16.5888581371242,12.5530929117689,11.2010524502624,8.98948760059541,6.61127690390549,7.33860955157582
"GSM7392429","1",15.3254234383518,12.0535765662972,10.8621004602378,8.66179173692545,6.81321282547778,7.18462513655219
"GSM7392430","1",16.0464643839317,12.8947679286792,10.5712910417621,9.24910373037394,6.27744269553158,6.75425843815282
"GSM7392431","1",15.37662987997,12.364842856899,11.0730382447403,8.75456686162042,6.99285758105961,6.98307107852447
"GSM7392432","1",15.0159244721983,11.9098014623815,10.6814402033387,9.18086166030631,6.20872048841904,8.0188592429943
"GSM7392433","1",15.9890523462585,10.6705145416337,10.0688925090567,9.80593710674197,6.48858661071078,7.36490003663594
"GSM7392434","1",16.0464643839317,12.0406776631989,10.6346375100856,10.2337335150577,6.82092763093222,5.90442088137178
"GSM7392435","1",15.37662987997,11.1684939137347,10.2673992004805,10.2761235490664,6.69589089921219,8.01436043796958
"GSM7392436","1",15.4883306089576,12.1950170271182,10.9323696330901,9.54076096292879,6.94319129894051,7.04787664964018
"GSM7392437","1",15.9890523462585,12.5895911654828,10.71190382515,9.7102399308755,6.54587881803714,8.69908995211311
"GSM7392438","1",16.563049433002,12.729475197574,11.4962350826206,9.68775637047261,5.97372111489917,7.89234221561111
"GSM7392439","1",15.4580423686104,12.5384235709905,10.8279707825335,9.83653747595457,6.34040546262745,8.14146591664293
"GSM7392440","1",16.1250822995141,12.7116735439768,11.4532101017851,10.5791443139548,7.549105719954,8.46881567466591
"GSM7392441","1",15.9890523462585,12.2466904609477,10.3509182809258,9.74347826295126,5.51973858839963,8.04514972805443
"GSM7392442","1",16.3335656689599,12.8292228237953,10.2163535592903,8.29921388739577,6.46585104348446,8.20629047005832
"GSM7392443","1",15.0389180549314,11.9437510640503,9.87848091567067,10.3508996502258,6.23403358281331,9.5690487465575
"GSM7392444","1",15.7346229080092,11.6172317718965,10.3652103160822,9.4555750544709,7.54501722858414,8.15143162397619
"GSM7392445","1",15.9890523462585,9.61659828260557,10.4315342917299,9.16296409688091,6.74872131813058,6.18258750091766
"GSM7392446","1",15.5513728894089,10.8017993049927,10.2789184319412,9.32639604226439,5.91964637252039,6.79419719668459
"GSM7392447","1",15.6669367046823,10.3267383459381,10.1934267528936,10.5489903692267,7.22894129359497,6.34190594215205
"GSM7392448","1",16.1250822995141,12.1022927855401,10.7746920108501,8.93512527359239,6.94535997697148,6.50004748080612
"GSM7392449","1",15.6669367046823,11.1964707201529,10.2290824031015,10.4465765340702,7.40339544274202,7.12579898983643
"GSM7392450","1",16.0464643839317,12.4811469937336,10.5356540009749,9.02733222167068,5.42435230713581,7.00326824538654
"GSM7392451","1",15.2452643979211,12.4173723265299,10.7669691012279,10.5830403821835,6.70804971702517,8.44839072020765
"GSM7392452","1",15.3254234383518,12.1198220641095,10.738385030915,9.70808897654093,6.50069210037545,6.9513326734555
"GSM7392453","1",14.5424909188736,11.5390406835829,10.5261259775373,10.9926145547214,6.87557120689289,7.66613015029595
"GSM7392454","1",15.9206674996672,12.3217297810834,11.2799563943552,9.45729987634297,7.20952984761284,7.67531758334223
"GSM7392455","1",14.7072474392972,12.1403280126247,11.0812822181444,11.1280232176893,6.68526082165055,8.4608431087993
"GSM7392456","1",15.9206674996672,12.5178981671161,11.0049835929604,10.9244333607198,8.01384275636122,8.29472900427862
"GSM7392457","1",15.5513728894089,11.8877196297774,9.76559616923992,9.61222946449827,6.51247762115032,7.79832288528418
"GSM7392458","1",16.2694959719432,11.4313358154804,10.6814402033387,10.1449762107235,6.63260816322651,5.84200708001605
"GSM7392459","1",15.888242232864,12.8510322813717,11.312039035774,9.63394192806425,5.82929071324645,8.84582312865806
"GSM7392460","1",16.2694959719432,12.4715749570453,11.2454545282354,10.8952534330489,8.02806359590856,6.52107986885422
"GSM7392461","1",15.6384772658215,12.1985773578376,10.6978164936221,9.48260402780723,6.29066807631061,7.82102571570433
"GSM7392462","1",16.0464643839317,13.6687215699337,11.5800146949568,9.79824643039477,5.00282884690309,7.16404832369647
"GSM7392463","1",15.6100178269605,12.0952110348195,10.7946599193434,10.4653872384867,7.08955928998156,6.66712968261061
"GSM7392464","1",15.8558169660607,12.1844138563964,11.0155723533822,9.17428704517045,6.0939227611731,7.08227257666469
"GSM7392465","1",15.5513728894089,11.9696656024016,10.2227179811959,9.83495469823668,6.96150062985772,6.98682957386159
"GSM7392466","1",16.3335656689599,12.0884989359222,11.3734129054952,8.44371337623061,5.57575092016673,6.23562404623029
"GSM7392467","1",14.6146977550882,10.0647913907119,9.08825047181384,9.24689189997329,6.25755129621473,6.92399816191284
"GSM7392468","1",12.7394159433039,6.52481097692601,8.32364520036636,7.92397381612295,5.58824748291896,5.52598975490345
"GSM7392469","1",15.7979117684362,12.4641819205788,10.3573385310937,9.4555750544709,6.39277370426054,7.14597717439883
"GSM7392470","1",15.9206674996672,12.0502886106055,10.2737077941237,8.63249005712241,5.67732326663364,6.0849425513514
"GSM7392471","1",15.5806953581847,12.8779974091156,11.1488530249841,9.02351732153011,6.45993161902288,6.61200508433292
"GSM7392472","1",15.9890523462585,12.1439272540623,11.0749550150803,9.2118678699594,5.93466713429227,6.6014509257095
"GSM7392473","1",15.6100178269605,11.5501302382827,10.1517788691956,9.18853204463149,6.3142746699592,7.9234162401912
"GSM7392474","1",15.7979117684362,11.3802460424246,9.65620999391516,8.26274912381816,5.57827511918638,5.69014868255685
"GSM7392475","1",15.6100178269605,10.0448691029704,9.37416561262527,8.49275919346328,5.82685539447397,6.69266087568343
"GSM7392476","1",15.9890523462585,12.5306414273414,10.9626285512729,10.4855980924229,6.97323282248428,7.59783183603867
"GSM7392477","1",14.1689222557035,10.4553382697382,8.69224199768815,9.53337466691196,6.04215890522076,7.87436597781188
"GSM7392478","1",15.6100178269605,9.63247385564957,8.64032171372148,8.49389554669663,5.52665347162952,5.49603568600462
"GSM7392479","1",15.115008525763,10.5126537577132,9.78911847710152,9.11126002476306,5.90748755470741,7.18910495927724
"GSM7392480","1",15.4021920041165,10.6550280757721,10.176231648096,9.72095411850432,6.70950735307878,5.96990981527606
"GSM7392481","1",15.1654341307916,12.1132072420078,10.4792116277596,10.6860223939566,6.65600144428189,7.32873875574097
"GSM7392482","1",15.9890523462585,12.4715749570453,10.9058512084835,8.91584785266933,5.83329032436914,7.50584361177776
"GSM7392483","1",15.115008525763,11.8630891451282,10.3947062480131,9.95009163120239,6.52669846069766,8.00640685440265
"GSM7392484","1",14.5247782572866,11.8334002671072,10.8837618260217,9.39187839733671,6.40052406181385,6.83174418545638
"GSM7392485","1",14.8686340333862,11.8970971128744,9.20281006611449,9.16629198849289,6.18930904243691,8.5117536365475
"GSM7392486","1",15.7979117684362,11.7967074598021,9.70755338583776,8.51863152154422,5.89691080529407,6.35012527791453
"GSM7392487","1",15.7979117684362,12.2427021123276,9.0624578146175,9.39693111082076,6.65162853612108,8.3775867423923
"GSM7392488","1",16.1250822995141,11.8687311992738,9.08043451508768,8.74032186215938,6.5401371540699,7.31305937620331
"GSM7392489","1",15.115008525763,11.8393536069987,10.6509951909482,9.61222946449827,6.13871840574723,5.35845197790659
"GSM7392490","1",14.9900746714135,10.3556879203124,8.6199630073919,9.47042881459267,6.07102720950187,7.66977475183497
"GSM7392491","1",15.2177090856379,12.0470201102729,10.1854247019596,9.61555735611025,6.00778002561506,7.96730331705691
"GSM7392492","1",15.1654341307916,11.7518434016654,10.1972416841528,10.0263693419916,6.3401210458365,6.68539065490507
"GSM7392493","1",15.0159244721983,11.7241195149158,10.5759061781147,10.0881991330996,6.84833829915973,6.18342272210369
"GSM7392494","1",15.5513728894089,12.364842856899,10.8870370840784,9.1980692949829,5.31805153151941,6.23480780734395
"GSM7392495","1",14.8686340333862,11.5390406835829,10.2619466401929,10.3291871866598,7.29974329849131,5.55704479718386
"GSM7392496","1",15.4277541282631,13.2358981955342,11.4056072034386,8.58947097043095,6.71548010568866,8.51591076017795
"GSM7392497","1",14.5959987735984,11.025049550924,9.58783898198199,8.70712411412767,6.38235693929211,9.3616481402276
"GSM7392498","1",15.9890523462585,12.0199577057334,10.5402133090652,8.25674268529898,5.51739214987431,8.53718991812192
"GSM7392499","1",15.5513728894089,11.4564332287485,9.93088504457753,8.36094221839361,5.98657319864008,9.59230206366843
"GSM7392500","1",14.1429080682682,7.90186129562067,8.25108706875847,7.87125514290389,5.59722438788322,9.29061637481605
"GSM7392501","1",14.8686340333862,10.7052812683857,10.12408805108,9.73319020778495,5.78797917436141,8.02804667604059
"GSM7392502","1",15.6669367046823,12.4173723265299,10.4469801109745,10.5844608237252,6.45059919306993,7.17141345597324
"GSM7392503","1",14.9181966084999,10.8567606945139,10.5814703949269,10.1022412123404,6.25755129621473,7.78528204540237
"GSM7392504","1",15.7346229080092,12.5421200892237,10.8101429574295,9.57050906721637,6.52986259749694,6.83197197305257
"GSM7392505","1",15.5513728894089,13.5044988835802,11.6944254138912,10.2188188788698,8.20425979790016,8.41699399653296
"GSM7392506","1",16.1250822995141,10.0580598364555,10.4531398292516,7.49873420258232,5.30167978999053,5.54607302796743
"GSM7392507","1",15.3254234383518,11.4979120543978,9.67623373067076,10.6276422465928,6.81339058597213,7.97434575023908
"GSM7392508","1",15.9890523462585,11.9502880647155,9.89915598215345,9.8153323129392,6.24958762606822,6.23532032943537
"GSM7392509","1",15.5513728894089,11.1093496220021,9.71784439552721,10.6183282084837,7.70663707003971,9.3907669879404
"GSM7392510","1",13.9211504767977,9.69811623732909,8.39596140950417,8.07178090454774,6.01734354021065,6.64002295866414
"GSM7392511","1",15.4883306089576,12.7030937306038,10.429450036603,10.4590155435711,6.98807582376182,8.65738583971088
"GSM7392512","1",16.1250822995141,13.0837183764775,10.6066861600791,10.0428667558974,8.56859770710313,9.51739790912168
"GSM7392513","1",14.4893940307751,11.2566266905598,9.85773141150478,9.44510437110638,6.40292382848746,7.68002519366347
"GSM7392514","1",15.7346229080092,11.9470195643829,9.96441922081693,9.5475384982849,5.96975705587535,7.09292164678652
"GSM7392515","1",14.8486199586927,11.7128159512656,10.0957086843957,9.52921480239698,6.50273634606038,7.24593796452635
"GSM7392516","1",14.4567632806588,11.4486121743812,10.494750494108,9.67793503181286,6.32348266356611,6.35397868475005
"GSM7392517","1",15.0619116376645,11.114252372501,9.91333636078521,10.1517740381016,6.00993092759659,6.13479007031738
"GSM7392518","1",14.4408588722269,11.4747990877602,10.7230136493536,9.55687282841606,6.40694121565959,5.71296540677509
"GSM7392519","1",14.3319116196345,11.2727746386316,10.568797379378,8.98707284997452,5.9612067760975,6.31020550168244
"GSM7392520","1",15.4277541282631,12.4290066312852,10.8649663110373,8.49953672881938,4.59835261807774,7.64598993033292
"GSM7392521","1",15.4277541282631,9.3564217650596,9.06934330030483,8.62031484390785,6.08332823571032,9.23142956440633
"GSM7392522","1",15.8558169660607,11.865910172201,9.5920447110775,8.70144234796088,5.64077570899696,8.59780040100782
"GSM7392523","1",15.37662987997,10.6898920793197,9.04946843891544,8.29641358835642,6.33002424975789,7.68944041430594
"GSM7392524","1",15.8558169660607,12.2889280456028,9.42076360224983,8.71085784618014,6.02251637059599,7.53796166284038
"GSM7392525","1",15.4277541282631,11.1582993055544,9.05676333185986,9.45456045336969,6.41545594333856,9.57339569318476
"GSM7392526","1",16.1250822995141,12.3871776091717,9.82075449242171,9.28126658528241,6.29937834053336,8.93403387528217
"GSM7392527","1",14.8686340333862,8.69976448395502,8.39568226819252,8.91028783863468,6.47651667314497,8.38303466240115
"GSM7392528","1",15.9206674996672,11.9003267024888,9.65440488009983,9.04936935758904,5.80779946948052,8.82947936863151
"GSM7392529","1",15.6669367046823,11.3874445252999,9.81693956116251,9.15251370553841,7.16608518279571,7.14312982944647
"GSM7392530","1",15.9890523462585,12.0199577057334,10.7320950466925,8.81039021420919,5.67273704587962,6.15172228163408
"GSM7392531","1",15.4277541282631,9.56681201861094,9.7115730207255,10.1728574489848,7.60794444358114,5.67705089577599
"GSM7392532","1",15.6100178269605,11.9794711033994,10.3097728515888,10.0263693419916,7.4303261576348,6.24543789516609
"GSM7392533","1",15.5198517491832,11.6763955189882,9.17322108707972,8.58476322132132,5.93116525255374,9.60585542564167
"GSM7392534","1",16.0464643839317,12.0268449028628,10.2344791351267,8.13042484819789,5.70555163313512,8.08571490247572
"GSM7392535","1",15.7979117684362,10.3860382805436,8.97655672831279,6.92175084834419,5.79859147587362,6.51650513463076
"GSM7392536","1",15.7662673382227,11.4643515599114,9.58041382309214,7.72296104595052,5.37534373884578,8.98428002254148
"GSM7392537","1",14.7072474392972,10.9994657536779,9.65321387717013,10.9058661605676,6.73197627956358,6.55494429148762
"GSM7392538","1",15.4277541282631,12.2958930641686,10.5221435614911,10.9420468358369,6.87226486169813,6.94037988653875
"GSM7392539","1",15.8558169660607,12.2958930641686,9.43816341067594,8.80919298490976,4.34504391364066,6.99613090070596
"GSM7392540","1",14.9181966084999,10.8001455994673,9.07753144544653,8.96779542905147,6.57124524057972,8.35334634569787
"GSM7392541","1",15.4883306089576,12.3337531930211,9.5902954255245,9.80313680770262,6.32408704924687,8.24584958259644
"GSM7392542","1",15.7346229080092,11.6867457700414,10.1032454998102,9.07002663600974,6.68854939079588,7.14366133383757
"GSM7392543","1",14.3462338065559,11.5501302382827,8.8539206453951,9.9700792728963,5.93230291971753,7.63218979846382
"GSM7392544","1",15.1654341307916,11.5726984548649,9.38307952517725,8.72981059475081,6.13013257387052,6.23038493151795
"GSM7392545","1",14.9900746714135,11.2119960967327,10.2378288308665,9.63944106603282,6.78350904687327,6.91667099423544
"GSM7392546","1",15.4580423686104,11.9628562267087,10.5553427681566,10.8985001565728,7.84482807834103,7.17042637638976
"GSM7392547","1",14.4893940307751,9.92749492138404,10.3058276543841,9.87533582206498,6.73709578180062,6.6069557926174
"GSM7392548","1",14.9181966084999,11.9628562267087,10.3314342173727,10.1866966080054,7.30159200763246,6.9712830704217
"GSM7392549","0",12.7790286255371,7.44947057302938,8.64661550336118,7.64667769800147,4.82701146489953,10.5020815049421
"GSM7392550","0",9.15631671936363,6.54678082046093,7.09133316195823,6.71060672202184,5.13761237666297,8.53318043498449
"GSM7392551","0",14.124553907883,9.03659985952942,7.6175331438369,7.68502961962735,5.33076692981478,10.5054223896862
"GSM7392552","0",15.7542215155489,11.4537531322751,9.2496165647848,7.34406277355352,5.0990383493908,8.81670006304081
"GSM7392553","0",12.5899839775082,7.76717658750075,8.51584710356413,7.7078175603606,6.13408437979484,12.748940389149
"GSM7392554","0",10.8151835058175,5.85113499967475,7.24541916598834,8.29395261653168,5.30424506405898,11.7462383730256
"GSM7392555","0",11.9193686369569,7.46886756607457,8.72516586845913,7.41260922395151,5.39003227862834,11.5600599777406
"GSM7392556","0",11.5474849369539,6.4446401850675,6.64507925173576,6.28930376075392,5.31419965174212,8.48921742892005
"GSM7392557","0",16.2890945794829,12.4538558679702,10.5787758343315,9.20177709785353,5.20704562575288,7.84643879707462
"GSM7392558","0",12.5688808412554,7.04904037156889,7.02260857103031,7.15297280215095,5.2843358886927,8.31993328035241
"GSM7392559","0",15.8754155736005,10.7895666271901,9.36769333961222,9.68334736453354,6.64846992227173,7.82476101083732
"GSM7392560","0",11.1452308032784,6.30969781419344,7.39723482068371,6.25389418232156,5.22393287271535,7.23919503023465
"GSM7392561","0",12.3676715810924,9.33564818460225,7.99990091253335,9.13333210756566,6.21462765978111,11.7872781049389
"GSM7392562","0",14.2405903347764,8.30264643663092,6.99843493344153,6.80841426817883,5.38151755094937,10.2701178028231
"GSM7392563","0",11.8476960573563,7.30520908513561,7.83831531193028,8.00801773418767,4.91395412268211,10.9934193499213
"GSM7392564","0",12.7062669843773,7.88219667063331,8.39406705400216,7.75950134045642,5.26494221876001,6.93255496116516
"GSM7392565","0",13.2961890278841,9.54175825914663,8.83272832054779,9.3203839665854,6.07791206358283,11.6323066103318
"GSM7392566","0",13.7431974271473,8.42103229689168,7.66882070749716,7.75479359134679,5.39588059889218,9.73679111094642
"GSM7392567","0",11.7126729723348,8.75982792065191,8.99537465813512,8.06410488306276,5.66051264681883,11.0628376198598
"GSM7392568","0",9.80835636841297,4.68058386270692,6.33560458422118,6.17749471940018,4.99327085525743,7.57814297336358
