"ID","Type","PI3","S100A8","ABCG4","TRIM15","CYP2W1","F3"
"GSM3427936","0",10.203069490802,11.9820089688821,3.10209778386645,3.13997603814418,2.88239615446743,8.24611102357711
"GSM3427937","0",4.84054105582738,6.44684984958343,2.06919101869444,2.59712959140785,4.75648120629738,7.97681696285148
"GSM3427938","0",6.56137161624987,7.03227397261389,2.32402634774107,2.59205498352616,2.96466779430409,7.48520624410716
"GSM3427939","0",4.81797140855788,7.32609473254632,2.17215084713735,2.1434463287268,4.9042622725285,8.20958284949281
"GSM3427940","0",5.68467526466525,7.78668575105314,2.00282701114272,2.50848654635717,4.38261856208787,8.24585320166689
"GSM3427941","0",4.42997918854103,6.83869935892856,2.00282701114272,2.0973348026048,4.47392643119453,7.9483683482157
"GSM3427942","0",4.67752809623568,7.84890724242905,2.22750042438888,2.48786775682812,5.05801102710063,7.656253792657
"GSM3427943","0",4.37143065301861,6.50278283340115,2.07619395442645,2.66242067559339,5.11619243337704,7.72972203799243
"GSM3427944","0",4.05675353453109,5.75743181785625,2.00282701114272,2.00877006801241,4.25331388683296,8.2605751685145
"GSM3427945","0",4.6961635683551,5.88388100996396,2.00282701114272,2.17712948705686,4.49056420096823,7.87567398672777
"GSM3427946","0",6.28304709950873,8.01571296129985,2.17886049992259,3.18466985001557,4.01181584275967,7.96462817259636
"GSM3427947","0",5.14636175846003,8.86105157301577,2.07619395442645,2.3444660500344,4.37950962798837,7.84846920081965
"GSM3427948","0",5.35132988711185,7.8941110818305,2.17886049992259,2.70598636483712,4.22892687619798,8.24421912590047
"GSM3427949","1",14.1326833997589,16.1106150431106,4.29470634046519,3.56303403066245,1.58189968028756,4.57856002758427
"GSM3427951","1",14.9661530342608,15.9908422543464,4.77591944140913,4.68603444967128,1.90687233266092,5.09021881432107
"GSM3427953","1",13.113326993448,15.6835344091127,4.46584676296921,4.69735153810039,2.53566795564765,5.71514579495657
"GSM3427955","1",14.2666046032424,16.059108649195,4.3576316239741,4.05883340404159,1.85742931476328,5.81032642161603
"GSM3427957","1",13.2424009845455,15.6466151638823,4.58231399802899,4.24521772533885,2.0616139353633,6.38259664840951
"GSM3427959","1",6.28047687901298,9.28603714551237,1.08204578347072,2.31209006891195,4.61834103229773,8.23586092048545
"GSM3427961","1",14.4142293598612,16.0904597135205,5.1110500187318,4.31247372007452,1.67371618157981,4.40119836786879
"GSM3427963","1",14.0948302335694,16.0062116850113,4.88945242282653,4.14696556973532,1.82047168704519,6.38148735118136
"GSM3427965","1",15.0902992845675,16.0722066077828,4.65566953387582,3.93631484802594,1.6298798261726,4.85332170828315
"GSM3427967","1",14.2929165642345,16.0863933237187,4.18360199298009,4.81411601391056,2.17338016646427,4.61129302365957
"GSM3427969","1",13.4850861823617,15.6020520645323,3.91381740186966,4.3888061906377,1.76647007121495,4.95078518136957
"GSM3427971","1",13.7910403760677,15.4710293988095,3.91159738100835,4.36068295817793,1.74213176439362,4.21133384450048
"GSM3427973","1",12.619765487297,15.7905064079417,3.57265092340231,4.76322502382454,1.80383217029437,5.45119689850431
"GSM3427975","1",14.4399167149911,16.1097108615471,3.47877185440819,3.93245129803302,1.65135355960091,4.68603019692936
"GSM3427977","1",8.72590710094219,13.8650231954357,4.1015607203728,3.29357130464839,3.09464784177929,6.81445219198536
"GSM3427979","1",13.5459055390008,15.9189929756286,4.79291034016282,5.16880477613518,2.12700823884065,5.69052237623959
"GSM3427981","1",11.518425617677,15.4813472478387,3.65477568474687,3.48279988812613,2.19347854563342,5.17868559876098
"GSM3427983","1",13.810239501747,15.9152958585444,3.53137896957555,4.77540171303948,1.58189968028756,4.8874893901483
"GSM3427985","1",14.3655720653894,15.922595023344,3.98092096086943,4.13128427345014,1.69328106547106,4.63303070891255
"GSM3427987","1",12.1408620700996,15.6400450546895,4.50722652697522,4.38797862023895,2.15980927752801,5.34239356400437
"GSM3427989","1",14.2384930801043,15.8733950328378,4.77850155448817,3.84649163313591,1.84016625184273,4.41193441821383
"GSM3427991","1",13.7069486604054,15.9616265236098,5.01897020374076,4.31265001192153,1.66133928209886,4.52034140421133
"GSM3427993","1",14.2231969841062,15.8630022806022,3.71578350689968,4.25875212525835,1.90480565695255,4.46354716338011
"GSM3427995","1",14.4118027311855,16.1243090595035,3.87804859403285,4.7132459617363,1.6761777023449,4.31576224133213
"GSM3427997","1",13.9567764588244,15.6369751894629,3.7381685082458,2.91113530964969,2.18346759049361,4.8682086626498
"GSM3427998","1",13.2461485585642,15.9009519966436,3.81799466390356,4.68732586143785,2.12962762252545,4.70696775843042
"GSM3428000","1",13.4434866862356,15.3166934047538,4.74471572565763,4.46726312873595,2.47059385831622,6.14270747024685
"GSM3428002","1",14.0631069571206,15.9642409812007,4.5923738042087,4.83598455383966,1.7280200841698,5.69061986708781
